"","HES2","SPSB1","ANGPTL7","LCK","CDCA8","POU3F1","TMCO2","RIMS3","CITED4","ST3GAL3","C1orf185","FOXD3","CLCA2","GBP4","UBL4B","PPIAL4A","PPIAL4H","PPIAL4C","DPM3","OR6N1","OR6N2","KCNJ10","ITLN2","ADAMTS4","LRRC52","GPA33","PTGS2","GPR25","CACNA1S","KISS1","TMEM81","OR2T10","ABHD1","PCARE","OXER1","POU3F3","MTLN","CFC1B","GPR39","TNFAIP6","ITGAV","VIL1","PRKAG3","ALPP","UGT1A10","LHFPL4","LYZL4","ARIH2OS","HYAL3","IQCF1","TNNC1","FAM3D","FRG2C","PROS1","FSTL1","CLDN18","ZDHHC19","JAKMIP1","USP17L15","GABRB1","SPINK2","SULT1E1","AMTN","CXCL8","CXCL6","CXCL1","EREG","AREG","PITX2","QRFPR","FGB","TDO2","CPE","HELT","TRIML1","CTNND2","ANXA2R","FOXD1","DCANP1","GFRA3","GPR151","PPP1R2B","FBLL1","INSYN2B","GFPT2","IRF4","NHLRC1","POM121L2","NKAPL","TRIM10","HLA-B","LTA","APOM","LY6G6F-LY6G6D","AGER","PXT1","PTCRA","PAQR8","CALHM6","OLIG3","GPR31","OCM","GCK","CCL26","TAC1","MUC12","LAMB4","RNF148","ATP6V1F","CLCN1","CTAGE15","OR2A25","OR2A2","USP17L1","DEFB4A","LGI3","RDH10","SLC10A5","PLEKHF2","FER1L6","PSCA","MROH6","TIGD5","FOXD4","RLN1","CER1","IFNA4","CCL27","PRKACG","GNA14","NTRK2","KIF12","LCN2","IER5L","C8G","CLIC3","RNF208","UPF2","FXYD4","CCDC6","ARID5B","ZNF365","NEUROG3","NPFFR1","PKD2L1","DUSP5","NANOS1","CUZD1","HMX2","NKX6-2","SYCE1","MUC5B","KRTAP5-3","KRTAP5-4","IGF2","TH","OR52K2","OR51D1","HBG2","OR5P3","CALCA","SAA2","IGSF22","SLC1A2","OR8H2","OR5M11","OR9G4","MS4A8","MS4A15","PGA3","MYRF","ZBTB3","SPDYC","FOSL1","CATSPER1","TPBGL","UBTFL1","BUD13","APOA5","FXYD2","CHEK1","ACRV1","HYLS1","B3GAT1","REP15","KRT86","KRT6A","NPFF","MUCL1","OR10P1","GPR182","DDIT3","ASCL4","CCDC63","TMEM132D","GJB6","URAD","MEDAG","ZIC2","ARGLU1","COL4A1","TPPP2","DHRS2","MDP1","GPR33","SIX4","RDH12","FAM161B","C14orf178","TRMT61A","ANKRD63","PPP1R14D","FOXB1","SLC28A1","RHCG","HDDC3","HBM","HBA2","NOXO1","DNASE1L2","CEMP1","TMEM114","AQP8","APOBR","IL27","SULT1A1","ZNF668","SLC5A2","AHSP","ABCC12","CDH16","EXOC3L1","AGRP","CARMIL2","NRN1L","CTRB2","CTRB1","GAN","C17orf100","SLC16A11","ASGR2","TMEM102","TNFSF12-TNFSF13","TMEM88","BORCS6","ODF4","MTRNR2L1","FOXN1","TBC1D3H","MRM1","GJD3","KRT27","KRT10","KRTAP16-1","KRT36","ZNF385C","PPY","FZD2","HEXIM2","NOG","NACA2","ANAPC11","SLC14A1","SERPINB5","SERPINB7","PRSS57","CBARP","NMRK2","TMIGD2","FUT6","ACER1","PSPN","SLC25A41","PCP2","CCL25","ACTL9","COL5A3","ICAM4","ZGLP1","ZNF443","NANOS3","CIB3","HAUS8","OCEL1","PLVAP","TSSK6","CCNE1","RGS9BP","SLC7A10","FAM187B","PRODH2","APLP1","SDHAF1","LGALS4","IFNL3","LEUTX","C19orf47","PRR19","NPAS1","ZNF541","SYNGR4","MAMSTR","PPFIA3","NAPSA","MYBPC2","KLK5","KLK7","KLK8","CLDND2","NKG7","SIGLEC8","VN1R2","LILRA4","KIR2DL3","KIR2DL4","TNNT1","SBK2","A1BG","SLC27A5","PDYN","OXT","HSPA12B","SSTR4","GGTLC1","FOXS1","BPIFB1","NCOA6","CNBD2","GTSF1L","WFDC5","WFDC12","MATN4","TNNC2","C20orf204","ADAMTS1","KRTAP7-1","OLIG1","KRTAP10-10","KRTAP12-4","KRTAP12-1","TMEM121B","RIMBP3","C22orf39","SLC7A4","RIMBP3B","RIMBP3C","PRAME","MYO18B","C22orf31","LIF","OSM","INPP5J","RFPL2","HMOX1","APOL5","VCX3A","CBLL2","KCND1","GAGE13","CENPVL2","CENPVL1","ITIH6","CXorf65","FAM236A","SERTM2","CT45A5","CT45A10","VGLL1","FATE1","CSAG2","CSAG1","MAGEA2","CSAG3","PNMA5","BGN","AVPR2","TBL1Y","PRKY","DDX3Y","KDM5D","disease_label"
"GSM5583934",7.95253323664789,8.30724363731049,8.13049322348228,8.32772814639314,7.67678554897957,8.30724363731049,6.59970389524765,6.98543992140891,7.38020779949031,7.72751893828055,6.16947223677355,8.86423996561361,7.17683805541411,8.47194429580221,8.62658941063631,9.45958891199677,9.25389162795831,9.28949410492115,8.77989501246896,9.75211982642851,8.4810214980308,6.16947223677355,8.60202104894714,7.89656759168552,6.16947223677355,6.90928693694387,8.98803972293918,8.06981557668901,7.35705065916464,6.59970389524765,9.11880370826585,8.65071865458068,8.97551817567239,6.41847884842021,9.21736220931714,8.69772417453513,7.20486552750785,6.94838325305704,7.44661496540135,7.6053631128096,9.52056946375437,8.75797130102546,8.75058447724937,8.82271575730978,8.80147274041311,6.8678062697888,8.96288237972409,6.8678062697888,7.74394045418668,8.40660193615197,8.50788749685131,6.90928693694387,7.28405436228249,8.80859039612808,11.3484500279888,8.98803972293918,7.05445251721993,8.46280465932306,11.6636260658986,8.51672385775962,7.35705065916464,7.17683805541411,6.59970389524765,8.61844958254318,9.52056946375437,9.31930849382416,7.20486552750785,8.10657236156775,6.16947223677355,6.16947223677355,6.16947223677355,7.82272598506566,8.14228590021033,6.41847884842021,6.59970389524765,6.16947223677355,9.4143617226463,9.09592419881537,8.40660193615197,6.41847884842021,8.85740582850903,9.26926050673127,7.38020779949031,6.41847884842021,7.80738860595793,8.55149647075057,9.54592027932039,8.17702011349478,9.95119970383492,6.52118640396,11.2098781636301,6.77569879655352,8.43500171433449,8.52550213253179,8.49003717616462,6.66565475427067,6.59970389524765,7.86757811852614,6.90928693694387,8.65071865458068,9.1744136340234,7.2320351146566,6.52118640396,8.95013014610441,6.41847884842021,8.64272333605036,6.59970389524765,9.8123894032513,8.47194429580221,8.05731943643119,10.086320880402,8.94370966317946,9.1357204003369,9.97307631712727,7.35705065916464,7.65935495606008,7.95253323664789,9.03099557887126,8.36775774060439,6.72354781494419,7.38020779949031,8.453601656829,8.89791069187256,9.68918368429346,8.29687921139615,6.16947223677355,9.72654140650301,7.08679549930018,8.69000217215746,7.46781932454108,7.2320351146566,8.16554717184052,10.7632844284546,9.63517556225705,7.08679549930018,8.0944393664539,7.88216061522578,7.67678554897957,8.93725921998307,9.38651289092777,8.35786451750843,7.44661496540135,6.8678062697888,7.42496169595589,7.6053631128096,7.86757811852614,9.56257215346816,7.28405436228249,6.59970389524765,7.05445251721993,9.57082526317191,9.75934426092571,8.94370966317946,9.9417204059872,6.94838325305704,8.23288874145464,10.2865260788468,9.4280826575957,9.98235036900976,9.11311892661666,6.52118640396,7.42496169595589,7.65935495606008,7.02072514132418,9.33398195504953,8.98179309607868,9.19067416587112,8.04469673699637,6.66565475427067,6.77569879655352,8.50788749685131,6.52118640396,9.1744136340234,6.52118640396,8.80859039612808,8.21083280016208,9.27941374196021,7.88216061522578,6.16947223677355,6.90928693694387,8.44433433422545,6.52118640396,9.01885755451412,8.04469673699637,9.24873103574317,7.67678554897957,9.14688537837274,7.38020779949031,6.52118640396,8.77989501246896,6.52118640396,7.86757811852614,9.12446541987083,6.66565475427067,6.77569879655352,7.14787759922227,6.16947223677355,7.42496169595589,8.05731943643119,10.1090601791168,10.3038594230179,7.46781932454108,7.96613058944606,6.82348531738725,7.65935495606008,7.52895499453697,6.90928693694387,6.98543992140891,8.82972424903722,7.50896948343279,7.46781932454108,7.08679549930018,6.90928693694387,6.52118640396,6.98543992140891,8.56855001873349,6.90928693694387,13.6450757996706,6.82348531738725,7.72751893828055,7.48859727406046,7.48859727406046,8.73568972770531,8.64272333605036,8.34789602158319,8.43500171433449,8.26527982217146,8.75058447724937,7.86757811852614,7.54857139696149,9.52907027601796,8.11858949844956,7.38020779949031,8.79431789922046,7.25841224913341,9.15796182620819,9.21206513106894,6.82348531738725,9.28446296533743,8.57699622113067,6.59970389524765,8.25457290168877,8.46280465932306,7.50896948343279,9.20674794621578,8.98179309607868,8.89791069187256,7.02072514132418,7.2320351146566,8.08218797974571,9.27434630089823,6.52118640396,9.51201728187741,9.20141049710099,6.59970389524765,7.14787759922227,6.16947223677355,9.91935408829726,9.01274851372311,7.33333086017053,8.46280465932306,6.59970389524765,7.08679549930018,7.56783497967005,6.41847884842021,6.41847884842021,6.52118640396,6.41847884842021,7.17683805541411,6.59970389524765,7.62365484313591,8.11858949844956,6.72354781494419,7.6053631128096,6.59970389524765,8.82271575730978,7.2320351146566,7.99288005717034,7.86757811852614,7.2320351146566,6.41847884842021,6.52118640396,8.58538966429051,6.52118640396,10.1724917279178,7.54857139696149,8.60202104894714,7.79184796205193,7.1178972511154,6.98543992140891,7.71085832318091,8.4810214980308,9.45958891199677,9.74121392007928,8.0944393664539,7.6053631128096,6.66565475427067,8.47194429580221,6.59970389524765,6.72354781494419,6.90928693694387,8.2219081209938,8.69772417453513,11.8616905792391,7.28405436228249,9.14131404676617,6.52118640396,6.41847884842021,6.72354781494419,9.39119272274141,8.06981557668901,9.55427068563924,8.68223599704189,6.52118640396,6.72354781494419,8.87104031443147,6.66565475427067,6.52118640396,8.41613655381007,6.59970389524765,6.16947223677355,7.2320351146566,8.78712546234782,8.10657236156775,7.42496169595589,12.6361888537319,8.53422313311314,6.66565475427067,8.37757691580417,6.77569879655352,9.08434205309026,8.14228590021033,9.20141049710099,8.36775774060439,9.87686281553497,7.95253323664789,8.27589880793478,8.96288237972409,8.78712546234782,8.66656896675912,10.2176329544682,7.67678554897957,7.74394045418668,7.80738860595793,7.67678554897957,7.71085832318091,6.66565475427067,6.94838325305704,6.41847884842021,7.30901219788987,7.40283494656485,8.26527982217146,6.8678062697888,8.95013014610441,6.59970389524765,6.98543992140891,8.56855001873349,8.01905983448028,7.62365484313591,8.35786451750843,8.47194429580221,6.16947223677355,7.42496169595589,8.66656896675912,6.16947223677355,6.41847884842021,6.52118640396,6.98543992140891,6.16947223677355,7.28405436228249,7.79184796205193,7.86757811852614,8.35786451750843,6.66565475427067,7.97957829506161,7.74394045418668,6.41847884842021,7.79184796205193,8.40660193615197,9.80542986463096,"HP"
"GSM5583935",7.7347517356955,7.94094001177635,6.6829505527609,7.29495635761572,6.84294009815953,7.43443664090113,6.16947223677355,6.6829505527609,7.10481697394409,6.76136058399984,6.30270530469165,7.706216745135,6.66571195190575,9.25194720333243,7.40934275693064,6.69960625946065,6.66571195190575,6.88000629299042,6.93752175538245,6.58945735305889,6.52122714526351,6.30270530469165,7.0685757518657,7.99117634166276,6.16947223677355,7.28055750832873,10.5086281551648,7.03060961866266,6.43565535651478,6.35782541327038,6.80354691546664,6.40007512418638,7.4709551967236,6.30270530469165,8.75188194208938,7.74875695616363,6.30270530469165,6.16947223677355,7.58959095460159,7.5625168205921,9.65885479840139,7.96824665827433,7.2510736152837,8.20944724166068,6.43565535651478,6.30270530469165,6.73137483126217,6.69960625946065,7.6055177065592,6.35782541327038,8.36232892211254,6.60980225647641,6.30270530469165,9.31112191237009,11.0674332476006,10.5736061499327,6.54538189977969,7.34369721993003,8.52697766408023,6.43565535651478,6.54538189977969,6.77576834661551,6.40007512418638,8.4312017411368,7.22832169223412,8.31627429664774,7.18101037549799,8.36232892211254,6.35782541327038,6.16947223677355,6.16947223677355,7.38360550813656,7.81196408146114,6.16947223677355,6.30270530469165,6.49524866513888,7.86355602632954,7.30207393899591,6.84294009815953,6.52122714526351,6.52122714526351,6.54538189977969,6.52122714526351,6.30270530469165,7.42196759280918,7.84660732870167,7.12235331775,6.94847178528592,7.11363151337278,6.30270530469165,11.816158040135,6.58945735305889,6.83008771880588,7.370482281127,10.1611794786012,6.16947223677355,6.30270530469165,6.74657277027523,7.04982216316516,7.3300225660129,6.83008771880588,6.52122714526351,6.40007512418638,6.99067671528805,6.30270530469165,7.21282919253528,6.16947223677355,7.45285839364116,7.28055750832873,6.40007512418638,7.51199369386912,6.60980225647641,6.56804474130896,7.34369721993003,6.54538189977969,8.23777270103183,7.99117634166276,6.78982260125731,8.15084264036599,6.35782541327038,6.83008771880588,7.96824665827433,8.64181057574679,7.83804132375857,6.6829505527609,6.40007512418638,6.73137483126217,6.16947223677355,6.89190738123178,7.13952883536243,6.16947223677355,7.4709551967236,9.5049207858785,9.21913546700931,7.01090635529607,8.66003307239564,7.62121630739126,7.80756112763637,7.85511189150565,9.44194436530781,8.21262555445441,6.16947223677355,6.60980225647641,6.35782541327038,6.66571195190575,8.06823186617589,6.90359998658511,6.43565535651478,6.35782541327038,6.54538189977969,7.55149416907955,8.67577903636272,7.49460268632895,7.3368841061116,6.58945735305889,7.73004510541932,6.959255761102,6.35782541327038,7.72057338591456,7.3368841061116,6.30270530469165,6.77576834661551,6.35782541327038,6.49524866513888,6.58945735305889,6.62922130735978,6.46696893991184,7.47691768607836,6.6829505527609,6.16947223677355,8.47865740710057,6.35782541327038,7.61600830297881,6.46696893991184,8.24398340799162,7.51199369386912,6.35782541327038,7.60023453515868,6.16947223677355,6.60980225647641,6.62922130735978,6.40007512418638,6.54538189977969,7.07778944202106,6.91509396638817,6.73137483126217,7.19706310006524,6.93752175538245,6.16947223677355,6.54538189977969,6.30270530469165,6.60980225647641,6.56804474130896,6.16947223677355,6.93752175538245,6.30270530469165,6.16947223677355,7.30207393899591,7.01090635529607,10.1289600924445,10.8720037546291,6.16947223677355,6.52122714526351,6.35782541327038,6.46696893991184,7.37706570236758,6.16947223677355,7.18907342265322,6.98035212543354,7.20498113635736,7.19706310006524,6.49524866513888,6.52122714526351,6.16947223677355,6.52122714526351,7.29495635761572,6.77576834661551,12.2614661629154,6.86788601141302,7.39655714839401,7.28055750832873,6.80354691546664,6.78982260125731,8.45777533365104,7.6315591360456,8.00622836993192,7.50043175605848,8.02109885857113,6.35782541327038,6.16947223677355,8.75188194208938,7.66202143050982,6.90359998658511,8.46564463781139,6.91509396638817,8.65322836133068,8.66455062222717,7.18101037549799,7.26593305160745,7.69654393420679,6.46696893991184,7.71102243133025,8.67354078229377,7.35046276974854,7.89674763368014,6.73137483126217,6.35782541327038,6.54538189977969,7.05925447749774,7.38360550813656,8.55172422224796,6.16947223677355,6.85553486549526,6.85553486549526,6.35782541327038,6.58945735305889,6.30270530469165,7.93302419754505,7.48874095772341,6.83008771880588,6.54538189977969,6.58945735305889,6.16947223677355,7.00085973137328,6.16947223677355,6.30270530469165,6.40007512418638,6.30270530469165,7.00085973137328,6.35782541327038,6.85553486549526,7.90083269038184,6.54538189977969,7.49460268632895,6.62922130735978,7.43443664090113,7.5234302217028,7.53474463797012,7.48874095772341,7.07778944202106,6.30270530469165,6.40007512418638,7.09590701689289,6.35782541327038,9.37061874384411,7.12235331775,6.74657277027523,7.04982216316516,6.92639841732641,6.49524866513888,7.1728721584158,7.64180620652291,8.20944724166068,7.66701859067093,7.00085973137328,6.16947223677355,6.16947223677355,7.55701962386425,6.30270530469165,6.35782541327038,6.60980225647641,7.80756112763637,7.55149416907955,12.9474221499114,6.66571195190575,7.13952883536243,6.74657277027523,6.30270530469165,6.52122714526351,8.91516060736086,7.15636263013933,6.52122714526351,7.07778944202106,6.16947223677355,6.40007512418638,8.05031456355477,6.46696893991184,6.60980225647641,7.10481697394409,6.40007512418638,6.35782541327038,7.87611107757091,7.15636263013933,8.25631577243504,6.89190738123178,10.631299046905,8.8674046791342,6.16947223677355,6.52122714526351,6.40007512418638,6.66571195190575,6.46696893991184,7.99495664380568,8.06823186617589,9.65995948060012,6.16947223677355,6.91509396638817,7.62121630739126,7.42822128893168,6.959255761102,7.73004510541932,7.18101037549799,6.86788601141302,7.23596915144235,7.21282919253528,7.18907342265322,6.62922130735978,6.43565535651478,6.16947223677355,7.28778457278049,7.84233207097922,7.48284611349507,6.35782541327038,9.58397636556252,6.30270530469165,6.40007512418638,6.56804474130896,7.14798732089708,6.54538189977969,6.66571195190575,6.66571195190575,6.16947223677355,6.54538189977969,6.6478273599905,6.16947223677355,6.30270530469165,6.30270530469165,6.85553486549526,6.16947223677355,6.30270530469165,6.30270530469165,6.76136058399984,6.52122714526351,6.40007512418638,8.46040362288985,7.23596915144235,6.54538189977969,7.94880457468842,8.61634662288765,10.1113678289028,"HP"
"GSM5583936",7.74358731770817,7.95147579134094,6.84641133034592,7.76095028914491,7.05020637830137,7.76668042828686,6.16947223677355,6.81392145616658,7.24966345757088,6.76162320038456,6.16947223677355,7.94164991591064,7.40509130126279,9.27563991305193,7.84941951803769,6.58964498139189,6.56268022825223,6.56268022825223,7.53953037494281,6.84641133034592,6.53367206739104,6.16947223677355,6.77958443704228,7.42875419678731,6.16947223677355,7.29543849252125,9.41535540929412,7.00122374956029,6.63882903746324,6.16947223677355,7.05020637830137,6.38011473980644,8.04108969308366,6.42734136635093,8.88478285483325,8.02275742291141,6.31848506784154,6.50208605169336,7.37264402813046,7.3808558891585,9.56036955474587,8.18694903080737,7.69595790109507,8.31048354096509,6.42734136635093,6.31848506784154,7.02610543144637,6.70392318183884,7.53953037494281,6.53367206739104,8.2150033442324,6.79700246797312,6.42734136635093,9.32901677936787,11.1988171510265,9.78977305496845,6.72385781946353,7.23069645955531,10.2328325475115,6.72385781946353,6.42734136635093,6.76162320038456,6.46710231187674,8.28820251581176,7.62700471605316,8.71364916222451,7.00122374956029,7.95635914514766,6.38011473980644,6.16947223677355,6.16947223677355,7.44422772651727,7.63986270631451,6.31848506784154,6.16947223677355,6.31848506784154,8.25019477933061,7.33909085144794,7.49662103367721,6.56268022825223,6.58964498139189,6.61493773423689,6.79700246797312,6.50208605169336,7.53953037494281,8.17473462258831,7.56720502097457,7.3218685301224,7.35601165374091,6.16947223677355,11.6827077004275,6.61493773423689,7.54651628777858,7.80601949964345,9.22767993368696,6.16947223677355,6.38011473980644,6.63882903746324,6.77958443704228,7.48191980839825,6.94881397975114,6.81392145616658,6.31848506784154,7.70805311766532,6.16947223677355,7.59418774875986,6.16947223677355,7.2113228305479,7.73774099552198,6.58964498139189,7.58078023703428,6.92109991045923,6.72385781946353,8.04108969308366,6.76162320038456,7.79491449334683,7.96122301642652,6.66152323462345,8.28068972042943,6.61493773423689,7.13994952439461,7.92676040953131,8.18694903080737,7.77805642493796,6.76162320038456,6.38011473980644,6.84641133034592,6.77958443704228,7.49662103367721,7.3808558891585,6.31848506784154,7.73774099552198,9.4951628402713,9.40381352365221,6.92109991045923,8.38907266491726,7.47449062607154,7.83871815524058,8.12891708737875,9.27382528852314,8.26553214822661,6.16947223677355,6.77958443704228,6.31848506784154,6.70392318183884,7.82248230657769,6.81392145616658,6.31848506784154,6.46710231187674,6.76162320038456,7.84408091811202,9.12451447642475,8.05915534140281,7.99000682666286,6.66152323462345,7.65887491597075,7.03824934763909,6.70392318183884,7.9116854769465,7.15051379676793,6.42734136635093,6.77958443704228,6.66152323462345,6.31848506784154,6.50208605169336,6.72385781946353,6.50208605169336,7.82248230657769,6.63882903746324,6.42734136635093,8.16240198580413,6.31848506784154,8.00882781363203,6.53367206739104,8.28068972042943,7.78370292546468,6.61493773423689,7.39707815958549,6.31848506784154,6.66152323462345,6.94881397975114,6.16947223677355,6.46710231187674,7.45947040109507,6.79700246797312,7.38900013636436,8.01813164404262,7.10743700383539,6.16947223677355,6.98846777649596,6.53367206739104,6.83037984156335,6.38011473980644,6.16947223677355,6.61493773423689,6.31848506784154,6.38011473980644,7.49662103367721,7.2113228305479,10.0209213085517,10.7973566963709,6.46710231187674,7.19151897372718,6.42734136635093,6.50208605169336,7.59418774875986,6.38011473980644,6.97548835750857,7.05020637830137,7.48191980839825,7.29543849252125,6.66152323462345,6.58964498139189,6.31848506784154,6.56268022825223,7.87053725589325,6.77958443704228,12.1900614984851,6.81392145616658,7.41304085868995,7.20147624550269,7.05020637830137,7.29543849252125,8.32512837399614,7.78932217939133,8.16652615821535,7.79491449334683,8.06809088475512,6.79700246797312,6.16947223677355,8.8259080968598,7.53953037494281,7.01376648580107,8.35393410387652,7.06198410958212,8.68893611386119,8.71636752970446,7.07358962213012,7.38900013636436,7.95147579134094,6.53367206739104,7.83871815524058,8.71364916222451,7.33051823789373,8.49240945291207,7.66514102926695,6.38011473980644,6.84641133034592,7.03824934763909,7.77238236535739,8.73792123434407,6.16947223677355,6.84641133034592,6.84641133034592,6.38011473980644,6.90681628932617,6.16947223677355,8.38560081364506,7.99000682666286,6.81392145616658,6.63882903746324,6.42734136635093,6.42734136635093,7.085029537224,6.16947223677355,6.42734136635093,6.31848506784154,6.38011473980644,7.02610543144637,6.58964498139189,6.96227443108491,7.8600252310401,6.31848506784154,7.68373209778075,6.72385781946353,8.02275742291141,7.41304085868995,7.7200210209151,7.40509130126279,6.90681628932617,6.42734136635093,6.46710231187674,7.31313992956372,6.46710231187674,9.44460821962696,7.1184158464866,6.87730929375929,7.22106189612605,6.94881397975114,6.56268022825223,7.54651628777858,7.85473420658829,8.81584551025152,8.06363111056256,7.36436311365028,6.42734136635093,6.31848506784154,7.83871815524058,6.42734136635093,6.38011473980644,6.61493773423689,7.73186475005144,8.05015529727195,12.4616279939556,6.72385781946353,7.5875046408018,6.42734136635093,6.31848506784154,6.61493773423689,8.97314392587687,7.30433056581372,6.79700246797312,7.64623624188316,6.16947223677355,6.31848506784154,8.18289054273378,6.38011473980644,6.61493773423689,7.38900013636436,6.46710231187674,6.38011473980644,7.73774099552198,7.73774099552198,7.97569948915536,7.23069645955531,11.3858500675453,8.96636978820673,6.31848506784154,6.70392318183884,6.38011473980644,6.87730929375929,6.63882903746324,8.33961059934158,7.87575873028378,9.1934888462895,6.42734136635093,7.02610543144637,8.05466344748001,7.64623624188316,7.23069645955531,8.76701190771099,7.41304085868995,7.085029537224,7.33051823789373,7.43652036470924,7.4209280861269,6.56268022825223,6.16947223677355,6.16947223677355,6.86204567452892,7.69595790109507,7.60743250541457,6.38011473980644,9.63119088434962,6.46710231187674,6.61493773423689,6.31848506784154,7.46700781453315,6.42734136635093,6.81392145616658,6.79700246797312,6.16947223677355,6.83037984156335,7.09631005761946,6.16947223677355,6.16947223677355,6.38011473980644,6.89222577669842,6.38011473980644,6.31848506784154,6.38011473980644,7.07358962213012,6.46710231187674,6.31848506784154,8.28445155901539,7.05020637830137,6.53367206739104,7.82791911226589,8.44008210746316,9.94607262239739,"HP"
